11,"A1","134","6.50746268656716","3.57465234369672","0.0276133913764511","0.0205976504940804","7.88759163725224","8.67164179104478","6.62285714285714","4","16","WT","0.104477611940299","0.111940298507463","0.134328358208955","0.141791044776119","0.119402985074627","0.082089552238806","0.119402985074627","0.082089552238806","0.134328358208955","0.104477611940299","0.0597014925373134","0.134328358208955","0.0970149253731343","0.149253731343284","0.126865671641791","0.104477611940299","0.104477611940299","0.126865671641791","0.149253731343284","0.156716417910448","0.149253731343284","0.156716417910448","0.126865671641791","0.126865671641791","0.201492537313433","0.156716417910448","0.238805970149254","0.194029850746269","0.17910447761194","0.164179104477612","0.0970149253731343","0.164179104477612","0.238805970149254","0.164179104477612","0.246268656716418","0.23134328358209","0.134328358208955","0.111940298507463","0.194029850746269","0.156716417910448","0.216417910447761","0.171641791044776","0.156716417910448","0.223880597014925","0.216417910447761","0.246268656716418","0.216417910447761","0.298507462686567","0.23134328358209","0.208955223880597","0.208955223880597","0.291044776119403","0.23134328358209","0.23134328358209","0.26865671641791","0.261194029850746","0.216417910447761","0.335820895522388","0.23134328358209","0.223880597014925","0.216417910447761","0.194029850746269","0.246268656716418","0.313432835820896","0.253731343283582","0.238805970149254","0.246268656716418","0.261194029850746","0.283582089552239","0.335820895522388","0.328358208955224","0.305970149253731","0.26865671641791","0.298507462686567","0.32089552238806","0.343283582089552","0.373134328358209","0.380597014925373","0.305970149253731","0.343283582089552","0.328358208955224","0.388059701492537","0.380597014925373","0.455223880597015","0.455223880597015","0.32089552238806","0.417910447761194","0.432835820895522","0.417910447761194","0.492537313432836","0.544776119402985","0.462686567164179","0.567164179104478","0.694029850746269","0.985074626865672","1.21641791044776","1.44029850746269","1.94029850746269","2.32089552238806","3.15671641791045","6.50746268656716","3.42537313432836","2.94776119402985","2.49253731343284","1.86567164179104","1.35074626865672","1.07462686567164","0.888059701492537","0.783582089552239","0.634328358208955","0.641791044776119","0.529850746268657","0.529850746268657","0.492537313432836","0.417910447761194","0.380597014925373","0.440298507462687","0.417910447761194","0.417910447761194","0.447761194029851","0.358208955223881","0.447761194029851","0.440298507462687","0.343283582089552","0.402985074626866","0.358208955223881","0.388059701492537","0.425373134328358","0.447761194029851","0.380597014925373","0.365671641791045","0.447761194029851","0.373134328358209","0.425373134328358","0.485074626865672","0.388059701492537","0.402985074626866","0.343283582089552","0.335820895522388","0.313432835820896","0.23134328358209","0.23134328358209","0.32089552238806","0.350746268656716","0.305970149253731","0.276119402985075","0.238805970149254","0.223880597014925","0.23134328358209","0.283582089552239","0.164179104477612","0.194029850746269","0.156716417910448","0.156716417910448","0.141791044776119","0.194029850746269","0.216417910447761","0.328358208955224","0.253731343283582","0.208955223880597","0.298507462686567","0.261194029850746","0.350746268656716","0.388059701492537","0.358208955223881","0.305970149253731","0.350746268656716","0.246268656716418","0.261194029850746","0.23134328358209","0.208955223880597","0.201492537313433","0.0895522388059701","0.119402985074627","0.104477611940299","0.156716417910448","0.082089552238806","0.104477611940299","0.119402985074627","0.111940298507463","0.082089552238806","0.0447761194029851","0.0746268656716418","0.0597014925373134","0.0298507462686567","0.0746268656716418","0.0447761194029851","0.0597014925373134","0.0522388059701493","0.0373134328358209","0.0223880597014925","0.0597014925373134","0.0671641791044776","0.0671641791044776","0.0597014925373134","0.0298507462686567","0.0522388059701493","0.082089552238806","0.0597014925373134","0.0746268656716418","0.0970149253731343"
11,"A2","241","4.88796680497925","1.87968869733621","0.0234583580320095","0.0193158059417545","2.81660667950113","5.5850622406639","3.7085","4","12","WT","0.535269709543568","0.572614107883817","0.609958506224066","0.514522821576763","0.597510373443983","0.535269709543568","0.634854771784232","0.526970954356846","0.680497925311203","0.605809128630705","0.49792531120332","0.539419087136929","0.551867219917012","0.634854771784232","0.526970954356846","0.655601659751037","0.547717842323652","0.576763485477178","0.639004149377593","0.66804979253112","0.634854771784232","0.589211618257261","0.692946058091286","0.639004149377593","0.62655601659751","0.597510373443983","0.614107883817427","0.560165975103734","0.572614107883817","0.564315352697095","0.572614107883817","0.551867219917012","0.477178423236515","0.62655601659751","0.481327800829876","0.481327800829876","0.45643153526971","0.568464730290456","0.539419087136929","0.5850622406639","0.410788381742739","0.514522821576763","0.506224066390041","0.485477178423237","0.54356846473029","0.54356846473029","0.531120331950207","0.522821576763486","0.506224066390041","0.477178423236515","0.443983402489627","0.510373443983402","0.431535269709544","0.514522821576763","0.506224066390041","0.54356846473029","0.493775933609959","0.49792531120332","0.506224066390041","0.419087136929461","0.481327800829876","0.526970954356846","0.477178423236515","0.526970954356846","0.564315352697095","0.510373443983402","0.460580912863071","0.448132780082988","0.489626556016597","0.547717842323652","0.630705394190871","0.485477178423237","0.50207468879668","0.506224066390041","0.605809128630705","0.605809128630705","0.556016597510373","0.676348547717842","0.676348547717842","0.576763485477178","0.726141078838174","0.692946058091286","0.688796680497925","0.788381742738589","0.738589211618257","0.717842323651452","0.809128630705394","0.809128630705394","0.892116182572614","1.04979253112033","0.983402489626556","1.07053941908714","1.17427385892116","1.28215767634855","1.2448132780083","1.39834024896266","1.46473029045643","1.65560165975104","1.63070539419087","1.57676348547718","4.88796680497925","1.97095435684647","1.96680497925311","1.81327800829876","1.86307053941909","1.5103734439834","1.35269709543568","1.40663900414938","1.30290456431535","1.18257261410788","1.07053941908714","1.10788381742739","0.946058091286307","0.941908713692946","0.863070539419087","0.883817427385892","0.83402489626556","0.91701244813278","0.800829875518672","0.738589211618257","0.846473029045643","0.730290456431535","0.771784232365145","0.738589211618257","0.75103734439834","0.663900414937759","0.767634854771784","0.780082987551867","0.697095435684647","0.609958506224066","0.659751037344398","0.597510373443983","0.659751037344398","0.701244813278008","0.630705394190871","0.75103734439834","0.643153526970954","0.651452282157676","0.572614107883817","0.576763485477178","0.755186721991701","0.738589211618257","0.597510373443983","0.618257261410788","0.62655601659751","0.721991701244813","0.622406639004149","0.605809128630705","0.630705394190871","0.468879668049793","0.697095435684647","0.580912863070539","0.572614107883817","0.618257261410788","0.705394190871369","0.514522821576763","0.568464730290456","0.618257261410788","0.5850622406639","0.547717842323652","0.597510373443983","0.539419087136929","0.49792531120332","0.54356846473029","0.605809128630705","0.688796680497925","0.522821576763486","0.597510373443983","0.576763485477178","0.572614107883817","0.580912863070539","0.54356846473029","0.651452282157676","0.593360995850622","0.609958506224066","0.580912863070539","0.62655601659751","0.618257261410788","0.572614107883817","0.79253112033195","0.639004149377593","0.634854771784232","0.680497925311203","0.547717842323652","0.663900414937759","0.605809128630705","0.651452282157676","0.622406639004149","0.564315352697095","0.659751037344398","0.659751037344398","0.589211618257261","0.651452282157676","0.551867219917012","0.634854771784232","0.630705394190871","0.568464730290456","0.684647302904564","0.70954356846473","0.535269709543568","0.605809128630705"
11,"A3","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
11,"A4","111","9.18918918918919","3.65442076871166","0.0500870870870871","0.0296492283205051","7.62961508248233","14","8.03127272727273","4","15","HOM","0.162162162162162","0.189189189189189","0.234234234234234","0.234234234234234","0.234234234234234","0.144144144144144","0.162162162162162","0.225225225225225","0.207207207207207","0.171171171171171","0.153153153153153","0.144144144144144","0.144144144144144","0.171171171171171","0.144144144144144","0.117117117117117","0.18018018018018","0.135135135135135","0.18018018018018","0.126126126126126","0.171171171171171","0.135135135135135","0.144144144144144","0.189189189189189","0.162162162162162","0.0990990990990991","0.153153153153153","0.171171171171171","0.153153153153153","0.171171171171171","0.162162162162162","0.126126126126126","0.171171171171171","0.135135135135135","0.126126126126126","0.171171171171171","0.207207207207207","0.0990990990990991","0.144144144144144","0.18018018018018","0.135135135135135","0.225225225225225","0.252252252252252","0.207207207207207","0.225225225225225","0.18018018018018","0.288288288288288","0.198198198198198","0.234234234234234","0.198198198198198","0.108108108108108","0.198198198198198","0.135135135135135","0.117117117117117","0.144144144144144","0.153153153153153","0.0900900900900901","0.162162162162162","0.171171171171171","0.162162162162162","0.117117117117117","0.144144144144144","0.225225225225225","0.126126126126126","0.189189189189189","0.18018018018018","0.252252252252252","0.315315315315315","0.306306306306306","0.522522522522523","0.486486486486487","0.495495495495495","0.477477477477477","0.576576576576577","0.522522522522523","0.63963963963964","0.666666666666667","0.738738738738739","0.891891891891892","1.02702702702703","1.07207207207207","1.20720720720721","1.06306306306306","0.981981981981982","0.927927927927928","0.720720720720721","0.747747747747748","0.54954954954955","0.468468468468468","0.594594594594595","0.576576576576577","0.531531531531532","0.801801801801802","1.0990990990991","1.18018018018018","1.85585585585586","2.48648648648649","3.88288288288288","5.34234234234234","6.0990990990991","9.18918918918919","6.59459459459459","5.77477477477477","5.12612612612613","3.91891891891892","3","2.0990990990991","1.9009009009009","1.21621621621622","1.08108108108108","0.837837837837838","0.558558558558559","0.648648648648649","0.504504504504504","0.63963963963964","0.603603603603604","0.630630630630631","0.594594594594595","0.693693693693694","0.693693693693694","0.513513513513513","0.441441441441441","0.396396396396396","0.396396396396396","0.351351351351351","0.351351351351351","0.459459459459459","0.378378378378378","0.378378378378378","0.351351351351351","0.297297297297297","0.261261261261261","0.288288288288288","0.297297297297297","0.234234234234234","0.288288288288288","0.252252252252252","0.279279279279279","0.216216216216216","0.261261261261261","0.243243243243243","0.135135135135135","0.18018018018018","0.225225225225225","0.144144144144144","0.225225225225225","0.189189189189189","0.225225225225225","0.189189189189189","0.153153153153153","0.207207207207207","0.18018018018018","0.198198198198198","0.225225225225225","0.243243243243243","0.297297297297297","0.234234234234234","0.234234234234234","0.198198198198198","0.252252252252252","0.198198198198198","0.234234234234234","0.27027027027027","0.171171171171171","0.162162162162162","0.171171171171171","0.198198198198198","0.162162162162162","0.135135135135135","0.171171171171171","0.162162162162162","0.18018018018018","0.234234234234234","0.243243243243243","0.288288288288288","0.279279279279279","0.396396396396396","0.495495495495495","0.378378378378378","0.486486486486487","0.396396396396396","0.342342342342342","0.351351351351351","0.288288288288288","0.279279279279279","0.351351351351351","0.225225225225225","0.126126126126126","0.342342342342342","0.171171171171171","0.189189189189189","0.225225225225225","0.207207207207207","0.117117117117117","0.144144144144144","0.198198198198198","0.135135135135135","0.216216216216216","0.216216216216216","0.0630630630630631","0.0720720720720721"
11,"A5","54","6.96296296296296","3.02793885286932","0.0394469797178131","0.0254904386779095","2.55494925799378","9.27777777777778","16.2981132075472","4","13","WT","0.185185185185185","0.333333333333333","0.166666666666667","0.277777777777778","0.222222222222222","0.259259259259259","0.296296296296296","0.222222222222222","0.296296296296296","0.314814814814815","0.277777777777778","0.222222222222222","0.296296296296296","0.277777777777778","0.222222222222222","0.277777777777778","0.259259259259259","0.444444444444444","0.277777777777778","0.462962962962963","0.407407407407407","0.37037037037037","0.296296296296296","0.37037037037037","0.444444444444444","0.5","0.296296296296296","0.314814814814815","0.388888888888889","0.407407407407407","0.351851851851852","0.333333333333333","0.314814814814815","0.388888888888889","0.37037037037037","0.37037037037037","0.425925925925926","0.333333333333333","0.407407407407407","0.462962962962963","0.425925925925926","0.425925925925926","0.462962962962963","0.481481481481481","0.388888888888889","0.518518518518518","0.481481481481481","0.37037037037037","0.388888888888889","0.481481481481481","0.388888888888889","0.388888888888889","0.333333333333333","0.481481481481481","0.388888888888889","0.203703703703704","0.296296296296296","0.351851851851852","0.425925925925926","0.240740740740741","0.37037037037037","0.37037037037037","0.314814814814815","0.277777777777778","0.277777777777778","0.388888888888889","0.425925925925926","0.333333333333333","0.314814814814815","0.314814814814815","0.481481481481481","0.296296296296296","0.314814814814815","0.277777777777778","0.296296296296296","0.425925925925926","0.333333333333333","0.314814814814815","0.351851851851852","0.296296296296296","0.444444444444444","0.555555555555556","0.37037037037037","0.481481481481481","0.648148148148148","0.685185185185185","0.5","0.666666666666667","0.833333333333333","0.648148148148148","0.777777777777778","1","0.981481481481482","1.53703703703704","1.51851851851852","2.12962962962963","2.44444444444444","3","3.55555555555556","3.5","6.96296296296296","4.14814814814815","3.5","3.07407407407407","2.7037037037037","1.88888888888889","1.81481481481481","1.59259259259259","1.27777777777778","1.24074074074074","1.24074074074074","1.18518518518519","1.03703703703704","0.87037037037037","0.888888888888889","0.685185185185185","0.740740740740741","0.722222222222222","0.759259259259259","0.592592592592593","0.685185185185185","0.62962962962963","0.62962962962963","0.407407407407407","0.388888888888889","0.240740740740741","0.462962962962963","0.277777777777778","0.388888888888889","0.240740740740741","0.166666666666667","0.203703703703704","0.203703703703704","0.203703703703704","0.12962962962963","0.148148148148148","0.111111111111111","0.148148148148148","0.0925925925925926","0.222222222222222","0.12962962962963","0.0740740740740741","0.111111111111111","0.222222222222222","0.185185185185185","0.12962962962963","0.12962962962963","0.0925925925925926","0.0925925925925926","0.166666666666667","0.166666666666667","0.111111111111111","0.0555555555555556","0.0740740740740741","0.0925925925925926","0.240740740740741","0.111111111111111","0.0555555555555556","0.111111111111111","0.203703703703704","0.166666666666667","0.166666666666667","0.166666666666667","0.240740740740741","0.12962962962963","0.0925925925925926","0.12962962962963","0.166666666666667","0.222222222222222","0.222222222222222","0.203703703703704","0.314814814814815","0.314814814814815","0.296296296296296","0.240740740740741","0.259259259259259","0.333333333333333","0.333333333333333","0.407407407407407","0.333333333333333","0.555555555555556","0.333333333333333","0.333333333333333","0.351851851851852","0.296296296296296","0.277777777777778","0.259259259259259","0.166666666666667","0.259259259259259","0.240740740740741","0.277777777777778","0.240740740740741","0.481481481481481","0.407407407407407","0.296296296296296","0.388888888888889","0.333333333333333","0.407407407407407","0.407407407407407","0.351851851851852","0.481481481481481"
11,"A6","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"HET","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
11,"A7","113","5.32743362831858","1.36566622854474","0.0377551622418879","0.0262710452372072","6.71924920127796","5.95575221238938","7.77651785714286","4","9","HOM","0.132743362831858","0.176991150442478","0.265486725663717","0.176991150442478","0.256637168141593","0.212389380530973","0.132743362831858","0.185840707964602","0.15929203539823","0.212389380530973","0.230088495575221","0.141592920353982","0.212389380530973","0.106194690265487","0.150442477876106","0.176991150442478","0.141592920353982","0.0619469026548673","0.15929203539823","0.0973451327433628","0.0973451327433628","0.106194690265487","0.0442477876106195","0.079646017699115","0.106194690265487","0.079646017699115","0.115044247787611","0.115044247787611","0.141592920353982","0.0707964601769911","0.132743362831858","0.132743362831858","0.106194690265487","0.0619469026548673","0.123893805309735","0.106194690265487","0.123893805309735","0.132743362831858","0.079646017699115","0.176991150442478","0.0884955752212389","0.132743362831858","0.0707964601769911","0.123893805309735","0.150442477876106","0.0973451327433628","0.0973451327433628","0.123893805309735","0.106194690265487","0.15929203539823","0.0530973451327434","0.115044247787611","0.079646017699115","0.123893805309735","0.0973451327433628","0.0619469026548673","0.079646017699115","0.0973451327433628","0.168141592920354","0.0973451327433628","0.141592920353982","0.0619469026548673","0.0707964601769911","0.0884955752212389","0.106194690265487","0.132743362831858","0.123893805309735","0.132743362831858","0.115044247787611","0.0619469026548673","0.0619469026548673","0.079646017699115","0.115044247787611","0.150442477876106","0.0707964601769911","0.132743362831858","0.132743362831858","0.185840707964602","0.123893805309735","0.079646017699115","0.079646017699115","0.194690265486726","0.221238938053097","0.212389380530973","0.221238938053097","0.274336283185841","0.283185840707965","0.353982300884956","0.460176991150442","0.433628318584071","0.548672566371681","0.63716814159292","0.761061946902655","1.09734513274336","1.42477876106195","1.75221238938053","1.93805309734513","2.53097345132743","2.61946902654867","2.42477876106195","5.32743362831858","2.58407079646018","2.84070796460177","2.4070796460177","2.21238938053097","1.8141592920354","1.61061946902655","1.24778761061947","0.938053097345133","0.778761061946903","0.743362831858407","0.699115044247788","0.486725663716814","0.469026548672566","0.584070796460177","0.389380530973451","0.47787610619469","0.353982300884956","0.221238938053097","0.265486725663717","0.230088495575221","0.300884955752212","0.283185840707965","0.238938053097345","0.212389380530973","0.20353982300885","0.176991150442478","0.168141592920354","0.132743362831858","0.15929203539823","0.141592920353982","0.150442477876106","0.115044247787611","0.0973451327433628","0.106194690265487","0.0619469026548673","0.0619469026548673","0.0884955752212389","0.0973451327433628","0.0884955752212389","0.079646017699115","0.0619469026548673","0.106194690265487","0.0530973451327434","0.0707964601769911","0.079646017699115","0.0884955752212389","0.106194690265487","0.0884955752212389","0.0884955752212389","0.0619469026548673","0.0530973451327434","0.0530973451327434","0.115044247787611","0.0265486725663717","0.0530973451327434","0.079646017699115","0.106194690265487","0.0973451327433628","0.079646017699115","0.0619469026548673","0.0619469026548673","0.0707964601769911","0.0530973451327434","0.0884955752212389","0.0619469026548673","0.0619469026548673","0.0707964601769911","0.115044247787611","0.0707964601769911","0.106194690265487","0.0973451327433628","0.0973451327433628","0.123893805309735","0.141592920353982","0.185840707964602","0.168141592920354","0.141592920353982","0.132743362831858","0.106194690265487","0.123893805309735","0.115044247787611","0.168141592920354","0.106194690265487","0.141592920353982","0.106194690265487","0.0973451327433628","0.221238938053097","0.15929203539823","0.20353982300885","0.230088495575221","0.150442477876106","0.176991150442478","0.176991150442478","0.168141592920354","0.168141592920354","0.168141592920354","0.212389380530973","0.185840707964602","0.176991150442478","0.185840707964602"
11,"A8","78","6.74358974358974","2.44649708468005","0.0393806471306471","0.0191565529666837","8.21680485088479","8.51282051282051","11.018961038961","4","13","HOM","0.0641025641025641","0.0128205128205128","0.0256410256410256","0.0128205128205128","0.0256410256410256","0.0512820512820513","0.0256410256410256","0.0384615384615385","0.0512820512820513","0.0641025641025641","0.0384615384615385","0.0256410256410256","0.0256410256410256","0.0256410256410256","0.0384615384615385","0.0128205128205128","0.0256410256410256","0.0512820512820513","0.0641025641025641","0.0256410256410256","0.0384615384615385","0.0641025641025641","0.0641025641025641","0.0128205128205128","0.0512820512820513","0.0512820512820513","0.0641025641025641","0.0384615384615385","0.0641025641025641","0.0512820512820513","0.0384615384615385","0.0641025641025641","0.0897435897435897","0.0769230769230769","0.0641025641025641","0.0512820512820513","0.0641025641025641","0.0641025641025641","0.0641025641025641","0.0512820512820513","0.0641025641025641","0.0384615384615385","0.0512820512820513","0.0384615384615385","0.0256410256410256","0.0897435897435897","0.0256410256410256","0.0512820512820513","0.0384615384615385","0.0769230769230769","0.0512820512820513","0.0384615384615385","0.0512820512820513","0.0512820512820513","0.0641025641025641","0.0256410256410256","0.0641025641025641","0.0641025641025641","0.0897435897435897","0.0641025641025641","0.0641025641025641","0.102564102564103","0.0641025641025641","0.0512820512820513","0.0769230769230769","0.0512820512820513","0.0512820512820513","0.0897435897435897","0.0769230769230769","0.0897435897435897","0.141025641025641","0.115384615384615","0.0512820512820513","0.0769230769230769","0.115384615384615","0.0769230769230769","0.0512820512820513","0.0769230769230769","0.179487179487179","0.0769230769230769","0.115384615384615","0.102564102564103","0.179487179487179","0.179487179487179","0.192307692307692","0.307692307692308","0.256410256410256","0.435897435897436","0.384615384615385","0.397435897435897","0.705128205128205","0.769230769230769","0.948717948717949","1","1.20512820512821","1.62820512820513","2.16666666666667","2.30769230769231","3.21794871794872","4.01282051282051","6.74358974358974","4.23076923076923","3.78205128205128","3.14102564102564","2.30769230769231","2.07692307692308","1.5","1.21794871794872","1","0.730769230769231","0.653846153846154","0.564102564102564","0.5","0.5","0.423076923076923","0.243589743589744","0.333333333333333","0.358974358974359","0.230769230769231","0.294871794871795","0.256410256410256","0.358974358974359","0.307692307692308","0.179487179487179","0.179487179487179","0.141025641025641","0.243589743589744","0.179487179487179","0.205128205128205","0.166666666666667","0.179487179487179","0.115384615384615","0.115384615384615","0.141025641025641","0.141025641025641","0.102564102564103","0.166666666666667","0.128205128205128","0.102564102564103","0.153846153846154","0.192307692307692","0.128205128205128","0.0897435897435897","0.0897435897435897","0.115384615384615","0.0641025641025641","0.0897435897435897","0.115384615384615","0.102564102564103","0.0897435897435897","0.0641025641025641","0.102564102564103","0.0897435897435897","0.102564102564103","0.0769230769230769","0.102564102564103","0.0769230769230769","0.0769230769230769","0.0897435897435897","0.102564102564103","0.0897435897435897","0.0512820512820513","0.0384615384615385","0.0641025641025641","0.0384615384615385","0.0256410256410256","0.0512820512820513","0.0641025641025641","0.0897435897435897","0.0641025641025641","0.0512820512820513","0.0256410256410256","0.0641025641025641","0.0256410256410256","0.0128205128205128","0","0.0256410256410256","0.0128205128205128","0","0.0256410256410256","0","0.0128205128205128","0.0128205128205128","0","0.0128205128205128","0","0","0","0","0.0128205128205128","0.0256410256410256","0","0.0128205128205128","0.0256410256410256","0.0128205128205128","0.0256410256410256","0.0256410256410256","0.0128205128205128","0.0256410256410256","0","0"
11,"B1","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
11,"B2","285","4.85964912280702","1.66613532424747","0.0272065510999722","0.0207473228285829","3.08542790466353","5.65964912280702","3.15855633802817","4","12","WT","0.536842105263158","0.550877192982456","0.480701754385965","0.480701754385965","0.529824561403509","0.554385964912281","0.508771929824561","0.529824561403509","0.456140350877193","0.533333333333333","0.529824561403509","0.501754385964912","0.571929824561404","0.519298245614035","0.459649122807018","0.421052631578947","0.456140350877193","0.519298245614035","0.512280701754386","0.473684210526316","0.564912280701754","0.519298245614035","0.498245614035088","0.463157894736842","0.456140350877193","0.498245614035088","0.449122807017544","0.526315789473684","0.498245614035088","0.470175438596491","0.442105263157895","0.484210526315789","0.557894736842105","0.487719298245614","0.456140350877193","0.515789473684211","0.459649122807018","0.466666666666667","0.501754385964912","0.498245614035088","0.473684210526316","0.508771929824561","0.459649122807018","0.484210526315789","0.508771929824561","0.456140350877193","0.445614035087719","0.519298245614035","0.47719298245614","0.519298245614035","0.498245614035088","0.536842105263158","0.519298245614035","0.470175438596491","0.463157894736842","0.470175438596491","0.491228070175439","0.568421052631579","0.536842105263158","0.491228070175439","0.543859649122807","0.466666666666667","0.571929824561404","0.578947368421053","0.533333333333333","0.571929824561404","0.621052631578947","0.550877192982456","0.575438596491228","0.550877192982456","0.582456140350877","0.589473684210526","0.652631578947368","0.656140350877193","0.67719298245614","0.663157894736842","0.691228070175439","0.712280701754386","0.715789473684211","0.705263157894737","0.63859649122807","0.792982456140351","0.768421052631579","0.852631578947368","0.835087719298246","0.92280701754386","0.912280701754386","0.926315789473684","1.03157894736842","1.03157894736842","1.02456140350877","1.13684210526316","1.09824561403509","1.28771929824561","1.42105263157895","1.44912280701754","1.5719298245614","1.90175438596491","2.17543859649123","1.8140350877193","4.85964912280702","1.9719298245614","2.17894736842105","1.99649122807018","1.59298245614035","1.59298245614035","1.34736842105263","1.24210526315789","1.04210526315789","0.950877192982456","1.07017543859649","0.905263157894737","0.87719298245614","0.831578947368421","0.778947368421053","0.771929824561403","0.747368421052632","0.694736842105263","0.67719298245614","0.733333333333333","0.596491228070175","0.624561403508772","0.631578947368421","0.515789473684211","0.592982456140351","0.550877192982456","0.610526315789474","0.491228070175439","0.536842105263158","0.52280701754386","0.564912280701754","0.473684210526316","0.43859649122807","0.459649122807018","0.459649122807018","0.466666666666667","0.452631578947368","0.431578947368421","0.403508771929825","0.466666666666667","0.424561403508772","0.378947368421053","0.431578947368421","0.371929824561403","0.414035087719298","0.407017543859649","0.424561403508772","0.410526315789474","0.435087719298246","0.364912280701754","0.382456140350877","0.414035087719298","0.452631578947368","0.354385964912281","0.396491228070175","0.350877192982456","0.368421052631579","0.364912280701754","0.378947368421053","0.347368421052632","0.375438596491228","0.403508771929825","0.32280701754386","0.452631578947368","0.4","0.319298245614035","0.421052631578947","0.428070175438596","0.340350877192982","0.385964912280702","0.470175438596491","0.431578947368421","0.421052631578947","0.463157894736842","0.428070175438596","0.417543859649123","0.421052631578947","0.43859649122807","0.470175438596491","0.473684210526316","0.417543859649123","0.43859649122807","0.371929824561403","0.428070175438596","0.47719298245614","0.459649122807018","0.575438596491228","0.529824561403509","0.473684210526316","0.515789473684211","0.607017543859649","0.557894736842105","0.508771929824561","0.585964912280702","0.592982456140351","0.505263157894737","0.607017543859649","0.505263157894737","0.56140350877193","0.491228070175439","0.6"
